stimulus_id,word_position,word,word_clean,length,length_prev,length_prevprev,frequency,frequency_prev,frequency_prevprev,total_fixation_duration,skip_rate,surprisal_first3chars,surprisal_word,surprisal_word_prev,surprisal_word_prevprev
26,0,"Now,",now,3.0,0.0,0.0,6.18,0.0,0.0,252.875,0.0,6.600683830858333,8.499281942684629,0.0,0.0
26,1,as,as,2.0,3.0,0.0,6.77,6.18,0.0,228.71875,0.59375,3.5156846084864313,3.5156846084864313,8.499281942684629,0.0
26,2,in,in,2.0,2.0,3.0,7.27,6.77,6.18,253.9375,0.65625,4.2821358417393185,4.2821358417393185,3.5156846084864313,8.499281942684629
26,3,those,those,5.0,2.0,2.0,5.9,7.27,6.77,444.5625,0.28125,5.875019365485873,6.005259536244807,4.2821358417393185,3.5156846084864313
26,4,two,two,3.0,5.0,2.0,6.1,5.9,7.27,172.59375,0.3125,4.449103367760891,4.466525703369474,6.005259536244807,4.2821358417393185
26,5,"years,",years,5.0,3.0,5.0,5.96,6.1,5.9,212.5,0.46875,2.314781077794521,3.2988879305633603,4.466525703369474,6.005259536244807
26,6,her,her,3.0,5.0,3.0,6.3,5.96,6.1,192.84375,0.46875,5.842024841184269,7.045450377798602,3.2988879305633603,4.466525703369474
26,7,stock,stock,5.0,3.0,5.0,4.93,6.3,5.96,295.21875,0.21875,4.7498511612516765,7.630446663361632,7.045450377798602,3.2988879305633603
26,8,market,market,6.0,5.0,3.0,5.29,4.93,6.3,298.59375,0.21875,2.9386660279703065,2.977948539685201,7.630446663361632,7.045450377798602
26,9,indicators,indicators,10.0,6.0,5.0,3.83,5.29,4.93,472.6875,0.0,4.164545929753395,9.019665440661411,2.977948539685201,7.630446663361632
26,10,are,are,3.0,10.0,6.0,6.74,3.83,5.29,124.53125,0.5,1.7679158111449595,1.8043417205027128,9.019665440661411,2.977948539685201
26,11,positive.,positive,8.0,3.0,10.0,4.99,6.74,3.83,245.8125,0.25,6.057818109138452,7.694379980538002,1.8043417205027128,9.019665440661411
27,0,As,as,2.0,0.0,0.0,6.77,0.0,0.0,227.8125,0.0,5.658921022988032,5.658921022988032,0.0,0.0
27,1,she,she,3.0,2.0,0.0,6.26,6.77,0.0,222.96875,0.71875,5.292472148773849,5.319942793534602,5.658921022988032,0.0
27,2,calculates,calculates,10.0,3.0,2.0,3.1,6.26,6.77,605.3125,0.0625,6.120456548297982,10.428903280312754,5.319942793534602,5.658921022988032
27,3,"it,",it,2.0,10.0,3.0,6.95,3.1,6.26,124.25,0.625,5.38558565897528,5.3884718261996625,10.428903280312754,5.319942793534602
27,4,the,the,3.0,2.0,10.0,7.73,6.95,3.1,166.59375,0.59375,1.6818777851485294,1.8612758371975389,5.3884718261996625,10.428903280312754
27,5,average,average,7.0,3.0,2.0,5.16,7.73,6.95,405.25,0.0625,4.317203243287658,4.32358158271802,1.8612758371975389,5.3884718261996625
27,6,stock,stock,5.0,7.0,3.0,4.93,5.16,7.73,336.75,0.34375,7.098482054242943,8.617918783941533,4.32358158271802,1.8612758371975389
27,7,now,now,3.0,5.0,7.0,6.18,4.93,5.16,405.34375,0.09375,9.787481872747556,9.813376635393,8.617918783941533,4.32358158271802
27,8,sells,sells,5.0,3.0,5.0,4.09,6.18,4.93,294.34375,0.1875,3.0614757604291896,3.0854681332555103,9.813376635393,8.617918783941533
27,9,for,for,3.0,5.0,3.0,7.01,4.09,6.18,84.53125,0.6875,0.1463711168432055,0.1471156144325789,3.0854681332555103,9.813376635393
27,10,about,about,5.0,3.0,5.0,6.4,7.01,4.09,336.84375,0.28125,2.396747880252086,2.3989607083476017,0.1471156144325789,3.0854681332555103
27,11,12.5,NUM,3.0,5.0,3.0,2.71,6.4,7.01,411.0,0.34375,9.227195772386068,10.40264528549271,2.3989607083476017,0.1471156144325789
27,12,times,times,5.0,3.0,5.0,5.56,2.71,6.4,647.875,0.21875,1.414239177278276,1.4225156055565549,10.40264528549271,2.3989607083476017
27,13,companies',companies',10.0,5.0,3.0,5.18,5.56,2.71,850.59375,0.03125,8.322219273267706,13.808674362098756,1.4225156055565549,10.40264528549271
27,14,earnings.,earnings,8.0,10.0,5.0,4.27,5.18,5.56,350.375,0.15625,2.7588730468547453,3.8620828796453424,13.808674362098756,1.4225156055565549
28,0,There,there,5.0,0.0,0.0,6.31,0.0,0.0,405.1875,0.03125,3.1110667518296595,5.813671367285481,0.0,0.0
28,1,was,was,3.0,5.0,0.0,6.82,6.31,0.0,269.5625,0.5625,2.257845137810315,2.2912611442326716,5.813671367285481,0.0
28,2,tremendous,tremendous,10.0,3.0,5.0,4.07,6.82,6.31,573.09375,0.03125,7.753652896104178,7.9458623116700196,2.2912611442326716,5.813671367285481
28,3,public,public,6.0,10.0,3.0,5.57,4.07,6.82,337.375,0.15625,4.420168675635534,4.706381651204051,7.9458623116700196,2.2912611442326716
28,4,enthusiasm,enthusiasm,10.0,6.0,10.0,4.02,5.57,4.07,402.96875,0.0625,4.754390055028676,4.787398940703952,4.706381651204051,7.9458623116700196
28,5,for,for,3.0,10.0,6.0,7.01,4.02,5.57,99.5,0.75,0.6172663942199854,0.6192705425675307,4.787398940703952,4.706381651204051
28,6,stock,stock,5.0,3.0,10.0,4.93,7.01,4.02,364.53125,0.09375,7.536433371973331,10.99034056624344,0.6192705425675307,4.787398940703952
28,7,mutual,mutual,6.0,5.0,3.0,4.26,4.93,7.01,449.25,0.03125,6.2881018111761335,6.315040427446057,10.99034056624344,0.6192705425675307
28,8,funds.,funds,5.0,6.0,5.0,4.74,4.26,4.93,102.28125,0.625,0.022800555085034,2.778241324483851,6.315040427446057,10.99034056624344
29,0,I,i,1.0,0.0,0.0,7.09,0.0,0.0,135.21875,0.3125,7.617925810878996,4.265033475730419,0.0,0.0
29,1,guess,guess,5.0,1.0,0.0,5.17,7.09,0.0,177.5,0.4375,5.50932991226418,5.531533621637678,4.265033475730419,0.0
29,2,that's,that's,6.0,5.0,1.0,5.86,5.17,7.09,281.3125,0.28125,2.50111411387787,3.341269999913214,5.531533621637678,4.265033475730419
29,3,my,my,2.0,6.0,5.0,6.57,5.86,5.17,206.46875,0.21875,4.065696291412463,4.065696291412463,3.341269999913214,5.531533621637678
29,4,forecast.,forecast,8.0,2.0,6.0,4.09,6.57,5.86,162.71875,0.28125,6.551927077824146,11.467388379542438,4.065696291412463,3.341269999913214
30,0,Unlike,unlike,6.0,0.0,0.0,4.57,0.0,0.0,386.9375,0.03125,8.150739383665105,9.041948103482206,0.0,0.0
30,1,"1987,",NUM,4.0,6.0,0.0,4.45,4.57,0.0,538.90625,0.03125,9.187739465430136,12.379226403177483,9.041948103482206,0.0
30,2,interest,interest,8.0,4.0,6.0,5.17,4.45,4.57,388.25,0.09375,8.432558138151457,10.708192148473628,12.379226403177483,9.041948103482206
30,3,rates,rates,5.0,8.0,4.0,4.88,5.17,4.45,152.75,0.375,1.5595371015788544,1.6635392473984325,10.708192148473628,12.379226403177483
30,4,have,have,4.0,5.0,8.0,6.71,4.88,5.17,227.09375,0.375,1.4253962804585996,1.5110935184876553,1.6635392473984325,10.708192148473628
30,5,been,been,4.0,4.0,5.0,6.27,6.71,4.88,169.9375,0.375,1.5782678595286868,1.579158223545214,1.5110935184876553,1.6635392473984325
30,6,falling,falling,7.0,4.0,4.0,4.66,6.27,6.71,269.34375,0.28125,4.04287321855368,4.123833802498879,1.579158223545214,1.5110935184876553
30,7,this,this,4.0,7.0,4.0,6.82,4.66,6.27,173.34375,0.25,5.245662495491921,5.251110049778347,4.123833802498879,1.579158223545214
30,8,year.,year,4.0,4.0,7.0,5.96,6.82,4.66,64.09375,0.75,0.1490674553701865,1.4587644053215811,5.251110049778347,4.123833802498879
31,0,Unlike,unlike,6.0,0.0,0.0,4.57,0.0,0.0,422.03125,0.0,8.150739383665105,9.041948103482206,0.0,0.0
31,1,"1987,",NUM,4.0,6.0,0.0,4.45,4.57,0.0,438.5625,0.125,9.187739465430136,12.379226403177483,9.041948103482206,0.0
31,2,the,the,3.0,4.0,6.0,7.73,4.45,4.57,168.0,0.75,1.892138934149127,2.203477303352411,12.379226403177483,9.041948103482206
31,3,dollar,dollar,6.0,3.0,4.0,4.59,7.73,4.45,249.84375,0.125,9.13317912578066,9.90042063355843,2.203477303352411,12.379226403177483
31,4,has,has,3.0,6.0,3.0,6.37,4.59,7.73,169.6875,0.75,1.342233518464596,1.4047312805887842,9.90042063355843,2.203477303352411
31,5,been,been,4.0,3.0,6.0,6.27,6.37,4.59,398.46875,0.09375,2.222547654370537,2.223792770055546,1.4047312805887842,9.90042063355843
31,6,strong.,strong,6.0,4.0,3.0,5.22,6.27,6.37,109.71875,0.65625,4.64632660677394,9.69866060330584,2.223792770055546,1.4047312805887842
32,0,"Thus,",thus,4.0,0.0,0.0,4.91,0.0,0.0,248.28125,0.03125,8.342967205397164,11.203845131658117,0.0,0.0
32,1,he,he,2.0,4.0,0.0,6.69,4.91,0.0,126.90625,0.65625,4.548981772148608,4.548981772148608,11.203845131658117,0.0
32,2,"concludes,",concludes,9.0,2.0,4.0,3.76,6.69,4.91,372.25,0.0625,3.7598735770780394,6.634624036966002,4.548981772148608,11.203845131658117
32,4,is,is,2.0,0.0,9.0,7.07,0.0,3.76,138.90625,0.6875,1.652297414935305,1.652297414935305,0.0,6.634624036966002
32,5,not,not,3.0,2.0,0.0,6.69,7.07,0.0,295.84375,0.375,2.006863531700205,2.0432067713914535,1.652297414935305,0.0
32,6,a,a,1.0,3.0,2.0,7.36,6.69,7.07,58.59375,0.8125,4.728347241616888,1.3480751612749344,2.0432067713914535,1.652297414935305
32,7,good,good,4.0,1.0,3.0,6.12,7.36,6.69,216.8125,0.40625,4.710863206934498,4.7254848219889,1.3480751612749344,2.0432067713914535
32,8,environment,environment,11.0,4.0,1.0,4.87,6.12,7.36,378.09375,0.09375,8.26759887300306,8.520954320285199,4.7254848219889,1.3480751612749344
32,9,to,to,2.0,11.0,4.0,7.43,4.87,6.12,51.78125,0.84375,1.952943405047975,1.952943405047975,8.520954320285199,4.7254848219889
32,10,be,be,2.0,2.0,11.0,6.79,7.43,4.87,151.21875,0.6875,2.5512332997062046,2.5512332997062046,1.952943405047975,8.520954320285199
32,11,fully,fully,5.0,2.0,2.0,4.89,6.79,7.43,276.84375,0.34375,7.83339547781074,8.440250993028165,2.5512332997062046,1.952943405047975
32,12,"invested""",invested,8.0,5.0,2.0,4.19,4.89,6.79,460.65625,0.03125,2.5500955702649435,10.21951702302318,8.440250993028165,2.5512332997062046
32,13,in,in,2.0,8.0,5.0,7.27,4.19,4.89,166.28125,0.5625,0.4114908487976549,0.4114908487976549,10.21951702302318,8.440250993028165
32,14,stocks.,stocks,6.0,2.0,8.0,4.28,7.27,4.19,154.1875,0.34375,7.072577535945271,9.332641810123832,0.4114908487976549,10.21951702302318
33,0,This,this,4.0,0.0,0.0,6.82,0.0,0.0,241.0,0.0,4.784374885908639,4.86083295500292,0.0,0.0
33,1,has,has,3.0,4.0,0.0,6.37,6.82,0.0,318.125,0.53125,5.60110814005938,5.627879289910314,4.86083295500292,0.0
33,2,both,both,4.0,3.0,4.0,5.79,6.37,6.82,323.96875,0.375,7.8221430686062305,8.03277418843376,5.627879289910314,4.86083295500292
33,3,made,made,4.0,4.0,3.0,5.92,5.79,6.37,327.28125,0.1875,5.518058757255261,5.537192486981624,8.03277418843376,5.627879289910314
33,4,investors,investors,9.0,4.0,4.0,4.34,5.92,5.79,391.90625,0.03125,7.925808582050145,9.667609574109749,5.537192486981624,8.03277418843376
33,5,uneasy,uneasy,6.0,9.0,4.0,3.45,4.34,5.92,315.96875,0.125,5.265434152734635,5.37550604981125,9.667609574109749,5.537192486981624
33,6,and,and,3.0,6.0,9.0,7.41,3.45,4.34,58.25,0.78125,0.2695404231603788,0.2822666266656526,5.37550604981125,9.667609574109749
33,7,the,the,3.0,3.0,6.0,7.73,7.41,3.45,118.3125,0.6875,4.495795651230914,4.904856746088669,0.2822666266656526,5.37550604981125
33,8,corporations,corporations,12.0,3.0,3.0,4.17,7.73,7.41,439.34375,0.0,6.235168942448766,8.929107321780428,4.904856746088669,0.2822666266656526
33,9,more,more,4.0,12.0,3.0,6.36,4.17,7.73,262.6875,0.3125,5.68075278878176,5.692897809849086,8.929107321780428,4.904856746088669
33,10,vulnerable.,vulnerable,10.0,4.0,12.0,4.21,6.36,4.17,305.46875,0.09375,5.0008947602782925,5.830852005269428,5.692897809849086,8.929107321780428
34,0,I,i,1.0,0.0,0.0,7.09,0.0,0.0,93.25,0.53125,7.004307437008146,4.265033475730419,0.0,0.0
34,1,thought,thought,7.0,1.0,0.0,5.59,7.09,0.0,312.4375,0.125,4.732109799006862,4.76257123425829,4.265033475730419,0.0
34,2,your,your,4.0,7.0,1.0,6.53,5.59,7.09,211.21875,0.5,3.6345461148950737,6.4728520858383725,4.76257123425829,4.265033475730419
34,3,editorial,editorial,9.0,4.0,7.0,4.11,6.53,5.59,433.78125,0.03125,7.138792695444463,8.739682430588745,6.4728520858383725,4.76257123425829
34,4,was,was,3.0,9.0,4.0,6.82,4.11,6.53,167.25,0.53125,1.1297755025040672,1.1451544551707578,8.739682430588745,6.4728520858383725
34,5,factually,factually,9.0,3.0,9.0,2.81,6.82,4.11,607.75,0.0625,8.643647963605584,10.374898325935847,1.1451544551707578,8.739682430588745
34,6,accurate,accurate,8.0,9.0,3.0,4.57,2.81,6.82,458.8125,0.125,2.9415748212363653,4.28469904197717,10.374898325935847,1.1451544551707578
34,7,and,and,3.0,8.0,9.0,7.41,4.57,2.81,62.0,0.75,1.640672900086841,1.6497246912222892,4.28469904197717,10.374898325935847
34,8,deliberately,deliberately,12.0,3.0,8.0,4.02,7.41,4.57,629.15625,0.0,7.335099661527771,9.368585751177292,1.6497246912222892,4.28469904197717
34,9,elucidative.,elucidative,11.0,12.0,3.0,0.0,4.02,7.41,1052.28125,0.0,10.329038823280795,19.31848490544916,9.368585751177292,1.6497246912222892
35,0,Right,right,5.0,0.0,0.0,5.96,0.0,0.0,293.875,0.0,7.7695310472981856,8.072964108502253,0.0,0.0
35,1,now,now,3.0,5.0,0.0,6.18,5.96,0.0,233.375,0.3125,0.6617525276228022,1.5827272386944935,8.072964108502253,0.0
35,2,they're,they're,7.0,3.0,5.0,5.47,6.18,5.96,382.3125,0.28125,1.4752691029536429,4.52961520424199,1.5827272386944935,8.072964108502253
35,3,pursuing,pursuing,8.0,7.0,3.0,3.96,5.47,6.18,660.4375,0.03125,7.951886321522739,8.660068870525592,4.52961520424199,1.5827272386944935
35,4,evidence.,evidence,8.0,8.0,7.0,5.14,3.96,5.47,220.71875,0.21875,6.914968512825187,10.928056468194844,8.660068870525592,4.52961520424199
36,0,"No,",no,2.0,0.0,0.0,6.35,0.0,0.0,239.8125,0.0,8.750842712999447,8.754319603181676,0.0,0.0
36,1,Mr.,mr,2.0,2.0,0.0,5.69,6.35,0.0,220.0625,0.46875,6.450512495733085,6.4572287000608135,8.754319603181676,0.0
36,2,Lantos's,lantos's,8.0,2.0,2.0,0.0,5.69,6.35,558.25,0.125,6.332070640733512,17.773719637340086,6.4572287000608135,8.754319603181676
36,3,complaints,complaints,10.0,8.0,2.0,4.23,0.0,5.69,465.71875,0.0,3.3234907153522997,6.830465452333179,17.773719637340086,6.4572287000608135
36,4,simply,simply,6.0,10.0,8.0,5.08,4.23,0.0,421.25,0.125,7.100140456104818,7.1201976173905805,6.830465452333179,17.773719637340086
36,5,won't,won't,5.0,6.0,10.0,5.34,5.08,4.23,300.78125,0.125,5.09929959443911,5.109993395572687,7.1201976173905805,6.830465452333179
36,6,wash.,wash,4.0,5.0,6.0,4.46,5.34,5.08,181.90625,0.375,6.3497976937329526,7.446200299459619,5.109993395572687,7.1201976173905805
37,0,It,it,2.0,0.0,0.0,6.95,0.0,0.0,173.53125,0.125,5.227143642784391,5.227143642784391,0.0,0.0
37,1,helped,helped,6.0,2.0,0.0,4.88,6.95,0.0,282.5625,0.34375,6.529273196919853,8.070854517839873,5.227143642784391,0.0
37,2,that,that,4.0,6.0,2.0,7.01,4.88,6.95,187.65625,0.6875,1.532742844282227,1.555569434192284,8.070854517839873,5.227143642784391
37,3,his,his,3.0,4.0,6.0,6.51,7.01,4.88,250.8125,0.46875,4.11836380430155,4.126599055298241,1.555569434192284,8.070854517839873
37,4,inventory,inventory,9.0,3.0,4.0,4.14,6.51,7.01,410.46875,0.1875,6.9981695444428595,10.859523249104882,4.126599055298241,1.555569434192284
37,5,is,is,2.0,9.0,3.0,7.07,4.14,6.51,127.21875,0.75,3.4556617809772803,3.4556617809772803,10.859523249104882,4.126599055298241
37,6,a,a,1.0,2.0,9.0,7.36,7.07,4.14,121.75,0.625,6.704767042384823,3.5307666729398193,3.4556617809772803,10.859523249104882
37,7,third,third,5.0,1.0,2.0,5.32,7.36,7.07,227.8125,0.46875,6.067590946876123,8.875732650709828,3.5307666729398193,3.4556617809772803
37,8,smaller,smaller,7.0,5.0,1.0,4.8,5.32,7.36,261.5,0.125,5.0047793935944185,5.302448726520538,8.875732650709828,3.5307666729398193
37,9,now,now,3.0,7.0,5.0,6.18,4.8,5.32,238.96875,0.46875,5.8525246376182665,6.65341250418799,5.302448726520538,8.875732650709828
37,10,than,than,4.0,3.0,7.0,6.13,6.18,4.8,171.90625,0.5,0.5486177265350207,0.8644989761360193,6.65341250418799,5.302448726520538
37,11,it,it,2.0,4.0,3.0,6.95,6.13,6.18,86.40625,0.6875,0.6718159900081986,0.6718159900081986,0.8644989761360193,6.65341250418799
37,12,was,was,3.0,2.0,4.0,6.82,6.95,6.13,142.0625,0.59375,0.1825095401050447,0.1981485641482763,0.6718159900081986,0.8644989761360193
37,13,two,two,3.0,3.0,2.0,6.1,6.82,6.95,203.625,0.40625,3.6081620093931193,3.6101008675164152,0.1981485641482763,0.6718159900081986
37,14,years,years,5.0,3.0,3.0,5.96,6.1,6.82,196.78125,0.46875,0.2421380856902217,0.2428390837877501,3.6101008675164152,0.1981485641482763
37,15,"ago,",ago,3.0,5.0,3.0,5.42,5.96,6.1,132.03125,0.40625,0.014908837114973,1.2535804982123864,0.2428390837877501,3.6101008675164152
37,16,he,he,2.0,3.0,5.0,6.69,5.42,5.96,92.59375,0.65625,3.5530736069616324,3.5530736069616324,1.2535804982123864,0.2428390837877501
37,17,said.,said,4.0,2.0,3.0,6.01,6.69,5.42,130.0625,0.5,0.4156438455881073,0.7210754262784036,3.5530736069616324,1.2535804982123864
38,1,were,were,4.0,0.0,0.0,6.34,0.0,0.0,288.65625,0.40625,3.863422849992123,3.896954740419181,0.0,0.0
38,2,just,just,4.0,4.0,0.0,6.43,6.34,0.0,207.75,0.5,4.223289641730521,4.225972402872774,3.896954740419181,0.0
38,3,starting,starting,8.0,4.0,4.0,5.07,6.43,6.34,331.09375,0.25,3.69926889574932,3.922480414723609,4.225972402872774,3.896954740419181
38,4,to,to,2.0,8.0,4.0,7.43,5.07,6.43,71.84375,0.78125,1.740009337638213,1.740009337638213,3.922480414723609,4.225972402872774
38,5,get,get,3.0,2.0,8.0,6.28,7.43,5.07,207.21875,0.40625,1.7005307068186717,1.701957007020404,1.740009337638213,3.922480414723609
38,6,the,the,3.0,3.0,2.0,7.73,6.28,7.43,68.8125,0.84375,2.6446204911176423,2.730563455778938,1.701957007020404,1.740009337638213
38,7,public's,public's,8.0,3.0,3.0,3.22,7.73,6.28,270.40625,0.21875,7.072376848535686,9.172803661120682,2.730563455778938,1.701957007020404
38,8,confidence,confidence,10.0,8.0,3.0,4.65,3.22,7.73,400.46875,0.0625,5.403767066823313,6.707050846841689,9.172803661120682,2.730563455778938
38,9,"back,""",back,4.0,10.0,8.0,6.04,4.65,3.22,134.375,0.53125,3.0225955230793105,5.328566638445693,6.707050846841689,9.172803661120682
38,10,lamented,lamented,8.0,4.0,10.0,3.12,6.04,4.65,349.71875,0.25,12.732429836775808,14.713339060882191,5.328566638445693,6.707050846841689
38,11,Mr.,mr,2.0,8.0,4.0,5.69,3.12,6.04,149.875,0.65625,5.623951913819319,5.627670198588255,14.713339060882191,5.328566638445693
38,12,Mullins,mullins,7.0,2.0,8.0,3.04,5.69,3.12,521.71875,0.15625,6.401797285809451,11.271363231601017,5.627670198588255,14.713339060882191
38,13,of,of,2.0,7.0,2.0,7.4,3.04,5.69,86.78125,0.71875,2.9709436800557825,2.9709436800557825,11.271363231601017,5.627670198588255
38,14,Dean,dean,4.0,2.0,7.0,4.4,7.4,3.04,324.21875,0.21875,7.836552644970652,10.82226451865158,2.9709436800557825,11.271363231601017
38,15,Witter.,witter,6.0,4.0,2.0,2.42,4.4,7.4,170.53125,0.40625,8.698426066992639,13.22236530438883,10.82226451865158,2.9709436800557825
39,0,The,the,3.0,0.0,0.0,7.73,0.0,0.0,185.875,0.09375,3.1110667518296595,3.2821558427250777,0.0,0.0
39,1,administration,administration,14.0,3.0,0.0,4.93,7.73,0.0,583.46875,0.0625,7.6509351515352595,8.179532414188332,3.2821558427250777,0.0
39,2,has,has,3.0,14.0,3.0,6.37,4.93,7.73,159.5625,0.5,1.8392215193485395,1.8510050213826972,8.179532414188332,3.2821558427250777
39,3,been,been,4.0,3.0,14.0,6.27,6.37,4.93,231.78125,0.28125,2.612329424345255,2.6146112485823796,1.8510050213826972,8.179532414188332
39,4,trying,trying,6.0,4.0,3.0,5.47,6.27,6.37,210.1875,0.25,3.385425790737644,3.3911428004420916,2.6146112485823796,1.8510050213826972
39,5,to,to,2.0,6.0,4.0,7.43,5.47,6.27,63.875,0.78125,0.1095793564949225,0.1095793564949225,3.3911428004420916,2.6146112485823796
39,6,push,push,4.0,2.0,6.0,4.82,7.43,5.47,237.9375,0.21875,4.605952155375977,4.607943473723395,0.1095793564949225,3.3911428004420916
39,7,the,the,3.0,4.0,2.0,7.73,4.82,7.43,143.5625,0.625,2.1918067706177204,2.230754829724617,4.607943473723395,0.1095793564949225
39,8,dollar,dollar,6.0,3.0,4.0,4.59,7.73,4.82,305.09375,0.1875,8.545772046939042,8.799066815136285,2.230754829724617,4.607943473723395
39,9,lower;,lower,5.0,6.0,3.0,5.11,4.59,7.73,304.46875,0.15625,4.312514420205929,12.329485295127036,8.799066815136285,2.230754829724617
39,10,the,the,3.0,5.0,6.0,7.73,5.11,4.59,148.8125,0.71875,1.8788329394687435,2.02056410851268,12.329485295127036,8.799066815136285
39,11,Fed,fed,3.0,3.0,5.0,4.51,7.73,5.11,193.8125,0.5,2.4137240711467953,2.783165549317765,2.02056410851268,12.329485295127036
39,12,has,has,3.0,3.0,3.0,6.37,4.51,7.73,180.71875,0.625,0.9777742132676792,0.9990567412270224,2.783165549317765,2.02056410851268
39,13,been,been,4.0,3.0,3.0,6.27,6.37,4.51,315.125,0.34375,1.1094267365983583,1.110107298024225,0.9990567412270224,2.783165549317765
39,14,resisting.,resisting,9.0,4.0,3.0,3.58,6.27,6.37,310.5,0.125,6.182896069047736,8.942391280649204,1.110107298024225,0.9990567412270224
40,0,I'm,i'm,3.0,0.0,0.0,6.15,0.0,0.0,229.0,0.03125,6.37048582448657,6.372153914854483,0.0,0.0
40,1,going,going,5.0,3.0,0.0,5.94,6.15,0.0,363.125,0.25,2.918712228566349,2.9197923892379016,6.372153914854483,0.0
40,2,to,to,2.0,5.0,3.0,7.43,5.94,6.15,182.125,0.625,0.0726051562680201,0.0726051562680201,2.9197923892379016,6.372153914854483
40,3,hold,hold,4.0,2.0,5.0,5.19,7.43,5.94,271.8125,0.15625,5.867407013970443,5.873521458316429,0.0726051562680201,2.9197923892379016
40,4,on.,on,2.0,4.0,2.0,6.91,5.19,7.43,8.78125,0.9375,7.879673052637687,7.879673052637687,5.873521458316429,0.0726051562680201
41,0,Some,some,4.0,0.0,0.0,6.2,0.0,0.0,333.84375,0.0,6.449583440772301,6.940463415282197,0.0,0.0
41,1,evinced,evinced,7.0,4.0,0.0,2.21,6.2,0.0,958.875,0.15625,6.868072543125671,16.450489650668885,6.940463415282197,0.0
41,2,an,an,2.0,7.0,4.0,6.53,2.21,6.2,246.4375,0.46875,3.897321674717322,3.897321674717322,16.450489650668885,6.940463415282197
41,3,optimism,optimism,8.0,2.0,7.0,3.66,6.53,2.21,461.375,0.0625,5.501991890919086,6.477425219008062,3.897321674717322,16.450489650668885
41,4,that,that,4.0,8.0,2.0,7.01,3.66,6.53,297.4375,0.5625,1.2540591336220783,1.271587496649623,6.477425219008062,3.897321674717322
41,5,had,had,3.0,4.0,8.0,6.33,7.01,3.66,309.59375,0.40625,5.036298821341433,5.069103494121983,1.271587496649623,6.477425219008062
41,6,been,been,4.0,3.0,4.0,6.27,6.33,7.01,258.0,0.40625,1.5103785708326072,1.51214509904068,5.069103494121983,1.271587496649623
41,7,rewarded,rewarded,8.0,4.0,3.0,3.81,6.27,6.33,417.125,0.09375,7.783055311097719,7.929325345832638,1.51214509904068,5.069103494121983
41,8,when,when,4.0,8.0,4.0,6.37,3.81,6.27,269.1875,0.625,3.4730404580247267,3.513417352025975,7.929325345832638,1.51214509904068
41,9,they,they,4.0,4.0,8.0,6.5,6.37,3.81,281.5625,0.3125,1.2964954002120308,2.669474454368846,3.513417352025975,7.929325345832638
41,10,didn't,didn't,6.0,4.0,4.0,5.68,6.5,6.37,295.96875,0.40625,5.347025091509138,6.573548155028121,2.669474454368846,3.513417352025975
41,11,feel,feel,4.0,6.0,4.0,5.67,5.68,6.5,329.28125,0.5,4.720718749789604,4.739458481068787,6.573548155028121,2.669474454368846
41,12,the,the,3.0,4.0,6.0,7.73,5.67,5.68,233.28125,0.4375,2.1135607433559898,2.7857076855356695,4.739458481068787,6.573548155028121
41,13,market,market,6.0,3.0,4.0,5.29,7.73,5.67,422.78125,0.15625,6.577682527159197,7.213604934518017,2.7857076855356695,4.739458481068787
41,14,in,in,2.0,6.0,3.0,7.27,5.29,7.73,126.0625,0.59375,5.173160238525369,5.173160238525369,7.213604934518017,2.7857076855356695
41,15,1987.,NUM,4.0,2.0,6.0,4.45,7.27,5.29,284.6875,0.21875,6.994501607909697,10.94095968201036,5.173160238525369,7.213604934518017
42,0,"Still,",still,5.0,0.0,0.0,5.92,0.0,0.0,265.0,0.0,7.018496806986295,12.097369597801896,0.0,0.0
42,1,he,he,2.0,5.0,0.0,6.69,5.92,0.0,177.625,0.625,3.435385415034922,3.435385415034922,12.097369597801896,0.0
42,2,adds:,adds,4.0,2.0,5.0,4.38,6.69,5.92,271.625,0.21875,4.174705924587421,9.263225664842588,3.435385415034922,12.097369597801896
42,4,can't,can't,5.0,0.0,4.0,5.8,0.0,4.38,346.78125,0.28125,2.929566855443092,3.875419957599074,0.0,9.263225664842588
42,5,have,have,4.0,5.0,0.0,6.71,5.8,0.0,245.09375,0.15625,3.668021438712721,3.671147795905888,3.875419957599074,0.0
42,6,this,this,4.0,4.0,5.0,6.82,6.71,5.8,165.1875,0.46875,2.8514592787471855,2.99588348348231,3.671147795905888,3.875419957599074
42,7,kind,kind,4.0,4.0,4.0,5.45,6.82,6.71,153.28125,0.4375,1.6326072599130654,1.6344373332291724,2.99588348348231,3.671147795905888
42,8,of,of,2.0,4.0,4.0,7.4,5.45,6.82,57.15625,0.84375,0.0032968185957784,0.0032968185957784,1.6344373332291724,2.99588348348231
42,9,thing,thing,5.0,2.0,4.0,5.72,7.4,5.45,251.65625,0.1875,2.504830728405963,2.7402983429676624,0.0032968185957784,1.6344373332291724
42,10,happen,happen,6.0,5.0,2.0,5.19,5.72,7.4,313.8125,0.15625,1.5453931929155758,4.841514733521663,2.7402983429676624,0.0032968185957784
42,11,very,very,4.0,6.0,5.0,6.0,5.19,5.72,344.1875,0.1875,7.537365574718365,7.562192533897544,4.841514733521663,2.7402983429676624
